timestamp,datetime,weekday,hour,weekday_name
1641627360,2022-01-08 07:36:00,5,7,Saturday
1641290400,2022-01-04 10:00:00,1,10,Tuesday
1641200400,2022-01-03 09:00:00,0,9,Monday
1641208620,2022-01-03 11:17:00,0,11,Monday
1641208620,2022-01-03 11:17:00,0,11,Monday
1641208620,2022-01-03 11:17:00,0,11,Monday
1641208620,2022-01-03 11:17:00,0,11,Monday
1641208680,2022-01-03 11:18:00,0,11,Monday
1641208680,2022-01-03 11:18:00,0,11,Monday
1641208680,2022-01-03 11:18:00,0,11,Monday
1641282720,2022-01-04 07:52:00,1,7,Tuesday
1641282720,2022-01-04 07:52:00,1,7,Tuesday
1641397440,2022-01-05 15:44:00,2,15,Wednesday
1641481620,2022-01-06 15:07:00,3,15,Thursday
1641486840,2022-01-06 16:34:00,3,16,Thursday
1641532860,2022-01-07 05:21:00,4,5,Friday
1641565620,2022-01-07 14:27:00,4,14,Friday
1641565620,2022-01-07 14:27:00,4,14,Friday
1641565620,2022-01-07 14:27:00,4,14,Friday
1641565620,2022-01-07 14:27:00,4,14,Friday
1641635700,2022-01-08 09:55:00,5,9,Saturday
1641635700,2022-01-08 09:55:00,5,9,Saturday
1641635760,2022-01-08 09:56:00,5,9,Saturday
1641312540,2022-01-04 16:09:00,1,16,Tuesday
1641312540,2022-01-04 16:09:00,1,16,Tuesday
1641361920,2022-01-05 05:52:00,2,5,Wednesday
1641383820,2022-01-05 11:57:00,2,11,Wednesday
1641390300,2022-01-05 13:45:00,2,13,Wednesday
1641395220,2022-01-05 15:07:00,2,15,Wednesday
1641450720,2022-01-06 06:32:00,3,6,Thursday
1641470040,2022-01-06 11:54:00,3,11,Thursday
1641476460,2022-01-06 13:41:00,3,13,Thursday
1641476460,2022-01-06 13:41:00,3,13,Thursday
1641476460,2022-01-06 13:41:00,3,13,Thursday
1641480240,2022-01-06 14:44:00,3,14,Thursday
1641480420,2022-01-06 14:47:00,3,14,Thursday
1641480420,2022-01-06 14:47:00,3,14,Thursday
1641480480,2022-01-06 14:48:00,3,14,Thursday
1641641220,2022-01-08 11:27:00,5,11,Saturday
1641723240,2022-01-09 10:14:00,6,10,Sunday
1641402900,2022-01-05 17:15:00,2,17,Wednesday
1641402900,2022-01-05 17:15:00,2,17,Wednesday
1641561540,2022-01-07 13:19:00,4,13,Friday
1641569400,2022-01-07 15:30:00,4,15,Friday
1641574200,2022-01-07 16:50:00,4,16,Friday
1641574260,2022-01-07 16:51:00,4,16,Friday
1641580260,2022-01-07 18:31:00,4,18,Friday
1641295200,2022-01-04 11:20:00,1,11,Tuesday
1641301320,2022-01-04 13:02:00,1,13,Tuesday
1641468000,2022-01-06 11:20:00,3,11,Thursday
1641475260,2022-01-06 13:21:00,3,13,Thursday
1641475320,2022-01-06 13:22:00,3,13,Thursday
1641475320,2022-01-06 13:22:00,3,13,Thursday
1641475320,2022-01-06 13:22:00,3,13,Thursday
1641475380,2022-01-06 13:23:00,3,13,Thursday
1641475380,2022-01-06 13:23:00,3,13,Thursday
1641475380,2022-01-06 13:23:00,3,13,Thursday
1641475440,2022-01-06 13:24:00,3,13,Thursday
1641475500,2022-01-06 13:25:00,3,13,Thursday
1641475620,2022-01-06 13:27:00,3,13,Thursday
1641475800,2022-01-06 13:30:00,3,13,Thursday
1641475920,2022-01-06 13:32:00,3,13,Thursday
1641475980,2022-01-06 13:33:00,3,13,Thursday
1641478500,2022-01-06 14:15:00,3,14,Thursday
1641478500,2022-01-06 14:15:00,3,14,Thursday
1641479760,2022-01-06 14:36:00,3,14,Thursday
1641482400,2022-01-06 15:20:00,3,15,Thursday
1641562800,2022-01-07 13:40:00,4,13,Friday
1641562800,2022-01-07 13:40:00,4,13,Friday
1641562800,2022-01-07 13:40:00,4,13,Friday
1641562860,2022-01-07 13:41:00,4,13,Friday
1641405720,2022-01-05 18:02:00,2,18,Wednesday
1641467880,2022-01-06 11:18:00,3,11,Thursday
1641476580,2022-01-06 13:43:00,3,13,Thursday
1641569280,2022-01-07 15:28:00,4,15,Friday
1641569340,2022-01-07 15:29:00,4,15,Friday
1641569340,2022-01-07 15:29:00,4,15,Friday
1641569340,2022-01-07 15:29:00,4,15,Friday
1641569400,2022-01-07 15:30:00,4,15,Friday
1641569520,2022-01-07 15:32:00,4,15,Friday
1641633960,2022-01-08 09:26:00,5,9,Saturday
1641560760,2022-01-07 13:06:00,4,13,Friday
1641560940,2022-01-07 13:09:00,4,13,Friday
1641575280,2022-01-07 17:08:00,4,17,Friday
1641575280,2022-01-07 17:08:00,4,17,Friday
1641721980,2022-01-09 09:53:00,6,9,Sunday
1641293580,2022-01-04 10:53:00,1,10,Tuesday
1641490920,2022-01-06 17:42:00,3,17,Thursday
1641544200,2022-01-07 08:30:00,4,8,Friday
1641564180,2022-01-07 14:03:00,4,14,Friday
1641574980,2022-01-07 17:03:00,4,17,Friday
1641574980,2022-01-07 17:03:00,4,17,Friday
1641398640,2022-01-05 16:04:00,2,16,Wednesday
1641398820,2022-01-05 16:07:00,2,16,Wednesday
1641487860,2022-01-06 16:51:00,3,16,Thursday
1641555420,2022-01-07 11:37:00,4,11,Friday
1641555420,2022-01-07 11:37:00,4,11,Friday
1641555480,2022-01-07 11:38:00,4,11,Friday
1641555480,2022-01-07 11:38:00,4,11,Friday
1641555480,2022-01-07 11:38:00,4,11,Friday
1641555480,2022-01-07 11:38:00,4,11,Friday
1641555480,2022-01-07 11:38:00,4,11,Friday
1641555540,2022-01-07 11:39:00,4,11,Friday
1641555540,2022-01-07 11:39:00,4,11,Friday
1641555540,2022-01-07 11:39:00,4,11,Friday
1641555540,2022-01-07 11:39:00,4,11,Friday
1641563280,2022-01-07 13:48:00,4,13,Friday
1641636240,2022-01-08 10:04:00,5,10,Saturday
1641636360,2022-01-08 10:06:00,5,10,Saturday
1641636420,2022-01-08 10:07:00,5,10,Saturday
1641396240,2022-01-05 15:24:00,2,15,Wednesday
1641401820,2022-01-05 16:57:00,2,16,Wednesday
1641402420,2022-01-05 17:07:00,2,17,Wednesday
1641402780,2022-01-05 17:13:00,2,17,Wednesday
1641402840,2022-01-05 17:14:00,2,17,Wednesday
1641403080,2022-01-05 17:18:00,2,17,Wednesday
1641403140,2022-01-05 17:19:00,2,17,Wednesday
1641448680,2022-01-06 05:58:00,3,5,Thursday
1641470580,2022-01-06 12:03:00,3,12,Thursday
1641564540,2022-01-07 14:09:00,4,14,Friday
1641564540,2022-01-07 14:09:00,4,14,Friday
1641564540,2022-01-07 14:09:00,4,14,Friday
1641564540,2022-01-07 14:09:00,4,14,Friday
1641564540,2022-01-07 14:09:00,4,14,Friday
1641564780,2022-01-07 14:13:00,4,14,Friday
1641569340,2022-01-07 15:29:00,4,15,Friday
1641635640,2022-01-08 09:54:00,5,9,Saturday
1641635640,2022-01-08 09:54:00,5,9,Saturday
1641635640,2022-01-08 09:54:00,5,9,Saturday
1641635820,2022-01-08 09:57:00,5,9,Saturday
1641721440,2022-01-09 09:44:00,6,9,Sunday
1641297960,2022-01-04 12:06:00,1,12,Tuesday
1641301440,2022-01-04 13:04:00,1,13,Tuesday
1641304920,2022-01-04 14:02:00,1,14,Tuesday
1641400140,2022-01-05 16:29:00,2,16,Wednesday
1641400380,2022-01-05 16:33:00,2,16,Wednesday
1641400380,2022-01-05 16:33:00,2,16,Wednesday
1641400560,2022-01-05 16:36:00,2,16,Wednesday
1641400680,2022-01-05 16:38:00,2,16,Wednesday
1641401580,2022-01-05 16:53:00,2,16,Wednesday
1641412320,2022-01-05 19:52:00,2,19,Wednesday
1641412320,2022-01-05 19:52:00,2,19,Wednesday
1641412320,2022-01-05 19:52:00,2,19,Wednesday
1641412320,2022-01-05 19:52:00,2,19,Wednesday
1641559080,2022-01-07 12:38:00,4,12,Friday
1641559380,2022-01-07 12:43:00,4,12,Friday
1641636360,2022-01-08 10:06:00,5,10,Saturday
1641215400,2022-01-03 13:10:00,0,13,Monday
1641215580,2022-01-03 13:13:00,0,13,Monday
1641216000,2022-01-03 13:20:00,0,13,Monday
1641290940,2022-01-04 10:09:00,1,10,Tuesday
1641291720,2022-01-04 10:22:00,1,10,Tuesday
1641306300,2022-01-04 14:25:00,1,14,Tuesday
1641395160,2022-01-05 15:06:00,2,15,Wednesday
1641395880,2022-01-05 15:18:00,2,15,Wednesday
1641465780,2022-01-06 10:43:00,3,10,Thursday
1641481020,2022-01-06 14:57:00,3,14,Thursday
1641489120,2022-01-06 17:12:00,3,17,Thursday
1641489120,2022-01-06 17:12:00,3,17,Thursday
1641489120,2022-01-06 17:12:00,3,17,Thursday
1641539220,2022-01-07 07:07:00,4,7,Friday
1641555000,2022-01-07 11:30:00,4,11,Friday
1641555660,2022-01-07 11:41:00,4,11,Friday
1641565620,2022-01-07 14:27:00,4,14,Friday
1641568620,2022-01-07 15:17:00,4,15,Friday
1641578040,2022-01-07 17:54:00,4,17,Friday
1641578160,2022-01-07 17:56:00,4,17,Friday
1641578220,2022-01-07 17:57:00,4,17,Friday
1641578280,2022-01-07 17:58:00,4,17,Friday
1641278040,2022-01-04 06:34:00,1,6,Tuesday
1641279960,2022-01-04 07:06:00,1,7,Tuesday
1641290460,2022-01-04 10:01:00,1,10,Tuesday
1641396300,2022-01-05 15:25:00,2,15,Wednesday
1641545160,2022-01-07 08:46:00,4,8,Friday
1641564720,2022-01-07 14:12:00,4,14,Friday
1641569400,2022-01-07 15:30:00,4,15,Friday
1641569460,2022-01-07 15:31:00,4,15,Friday
1641569460,2022-01-07 15:31:00,4,15,Friday
1641569460,2022-01-07 15:31:00,4,15,Friday
1641569520,2022-01-07 15:32:00,4,15,Friday
1641569520,2022-01-07 15:32:00,4,15,Friday
1641569520,2022-01-07 15:32:00,4,15,Friday
1641569580,2022-01-07 15:33:00,4,15,Friday
1641569820,2022-01-07 15:37:00,4,15,Friday
1641569940,2022-01-07 15:39:00,4,15,Friday
1641569940,2022-01-07 15:39:00,4,15,Friday
1641574800,2022-01-07 17:00:00,4,17,Friday
1641724260,2022-01-09 10:31:00,6,10,Sunday
1641724380,2022-01-09 10:33:00,6,10,Sunday
1641307560,2022-01-04 14:46:00,1,14,Tuesday
1641396720,2022-01-05 15:32:00,2,15,Wednesday
1641396840,2022-01-05 15:34:00,2,15,Wednesday
1641396840,2022-01-05 15:34:00,2,15,Wednesday
1641450720,2022-01-06 06:32:00,3,6,Thursday
1641465360,2022-01-06 10:36:00,3,10,Thursday
1641467280,2022-01-06 11:08:00,3,11,Thursday
1641473460,2022-01-06 12:51:00,3,12,Thursday
1641478860,2022-01-06 14:21:00,3,14,Thursday
1641550320,2022-01-07 10:12:00,4,10,Friday
1641561540,2022-01-07 13:19:00,4,13,Friday
1641562440,2022-01-07 13:34:00,4,13,Friday
1641562500,2022-01-07 13:35:00,4,13,Friday
1641562500,2022-01-07 13:35:00,4,13,Friday
1641562500,2022-01-07 13:35:00,4,13,Friday
1641562500,2022-01-07 13:35:00,4,13,Friday
1641562500,2022-01-07 13:35:00,4,13,Friday
1641562500,2022-01-07 13:35:00,4,13,Friday
1641562560,2022-01-07 13:36:00,4,13,Friday
1641562620,2022-01-07 13:37:00,4,13,Friday
1641636840,2022-01-08 10:14:00,5,10,Saturday
1641637680,2022-01-08 10:28:00,5,10,Saturday
1641222900,2022-01-03 15:15:00,0,15,Monday
1641306120,2022-01-04 14:22:00,1,14,Tuesday
1641365220,2022-01-05 06:47:00,2,6,Wednesday
1641463560,2022-01-06 10:06:00,3,10,Thursday
1641488700,2022-01-06 17:05:00,3,17,Thursday
1641564180,2022-01-07 14:03:00,4,14,Friday
1641573420,2022-01-07 16:37:00,4,16,Friday
1641573420,2022-01-07 16:37:00,4,16,Friday
1641573480,2022-01-07 16:38:00,4,16,Friday
1641573480,2022-01-07 16:38:00,4,16,Friday
1641573480,2022-01-07 16:38:00,4,16,Friday
1641573480,2022-01-07 16:38:00,4,16,Friday
1641573900,2022-01-07 16:45:00,4,16,Friday
1641555600,2022-01-07 11:40:00,4,11,Friday
1641562320,2022-01-07 13:32:00,4,13,Friday
1641562320,2022-01-07 13:32:00,4,13,Friday
1641562380,2022-01-07 13:33:00,4,13,Friday
1641562380,2022-01-07 13:33:00,4,13,Friday
1641562380,2022-01-07 13:33:00,4,13,Friday
1641562380,2022-01-07 13:33:00,4,13,Friday
1641562380,2022-01-07 13:33:00,4,13,Friday
1641562380,2022-01-07 13:33:00,4,13,Friday
1641562440,2022-01-07 13:34:00,4,13,Friday
1641562440,2022-01-07 13:34:00,4,13,Friday
1641562500,2022-01-07 13:35:00,4,13,Friday
1641564420,2022-01-07 14:07:00,4,14,Friday
1641631560,2022-01-08 08:46:00,5,8,Saturday
1641721440,2022-01-09 09:44:00,6,9,Sunday
1641721440,2022-01-09 09:44:00,6,9,Sunday
1641394020,2022-01-05 14:47:00,2,14,Wednesday
1641398160,2022-01-05 15:56:00,2,15,Wednesday
1641576600,2022-01-07 17:30:00,4,17,Friday
1641576600,2022-01-07 17:30:00,4,17,Friday
1641565740,2022-01-07 14:29:00,4,14,Friday
1641565860,2022-01-07 14:31:00,4,14,Friday
1641565920,2022-01-07 14:32:00,4,14,Friday
1641573960,2022-01-07 16:46:00,4,16,Friday
1641574080,2022-01-07 16:48:00,4,16,Friday
1641574200,2022-01-07 16:50:00,4,16,Friday
1641574260,2022-01-07 16:51:00,4,16,Friday
1641574260,2022-01-07 16:51:00,4,16,Friday
1641574320,2022-01-07 16:52:00,4,16,Friday
1641574380,2022-01-07 16:53:00,4,16,Friday
1641574380,2022-01-07 16:53:00,4,16,Friday
1641574440,2022-01-07 16:54:00,4,16,Friday
1641574440,2022-01-07 16:54:00,4,16,Friday
1641574500,2022-01-07 16:55:00,4,16,Friday
1641574500,2022-01-07 16:55:00,4,16,Friday
1641574740,2022-01-07 16:59:00,4,16,Friday
1641574740,2022-01-07 16:59:00,4,16,Friday
1641574920,2022-01-07 17:02:00,4,17,Friday
1641371940,2022-01-05 08:39:00,2,8,Wednesday
1641372000,2022-01-05 08:40:00,2,8,Wednesday
1641565980,2022-01-07 14:33:00,4,14,Friday
1641566400,2022-01-07 14:40:00,4,14,Friday
1641573540,2022-01-07 16:39:00,4,16,Friday
1641573600,2022-01-07 16:40:00,4,16,Friday
1641573660,2022-01-07 16:41:00,4,16,Friday
1641573660,2022-01-07 16:41:00,4,16,Friday
1641573660,2022-01-07 16:41:00,4,16,Friday
1641573660,2022-01-07 16:41:00,4,16,Friday
1641573660,2022-01-07 16:41:00,4,16,Friday
1641573660,2022-01-07 16:41:00,4,16,Friday
1641573660,2022-01-07 16:41:00,4,16,Friday
1641573720,2022-01-07 16:42:00,4,16,Friday
1641573780,2022-01-07 16:43:00,4,16,Friday
1641573780,2022-01-07 16:43:00,4,16,Friday
1641573780,2022-01-07 16:43:00,4,16,Friday
1641573780,2022-01-07 16:43:00,4,16,Friday
1641573960,2022-01-07 16:46:00,4,16,Friday
1641573960,2022-01-07 16:46:00,4,16,Friday
1641574080,2022-01-07 16:48:00,4,16,Friday
1641470760,2022-01-06 12:06:00,3,12,Thursday
1641471420,2022-01-06 12:17:00,3,12,Thursday
1641471420,2022-01-06 12:17:00,3,12,Thursday
1641478260,2022-01-06 14:11:00,3,14,Thursday
1641551040,2022-01-07 10:24:00,4,10,Friday
1641558480,2022-01-07 12:28:00,4,12,Friday
1641558480,2022-01-07 12:28:00,4,12,Friday
1641558480,2022-01-07 12:28:00,4,12,Friday
1641558480,2022-01-07 12:28:00,4,12,Friday
1641558480,2022-01-07 12:28:00,4,12,Friday
1641558480,2022-01-07 12:28:00,4,12,Friday
1641558540,2022-01-07 12:29:00,4,12,Friday
1641558540,2022-01-07 12:29:00,4,12,Friday
1641558540,2022-01-07 12:29:00,4,12,Friday
1641558540,2022-01-07 12:29:00,4,12,Friday
1641558540,2022-01-07 12:29:00,4,12,Friday
1641558540,2022-01-07 12:29:00,4,12,Friday
1641558540,2022-01-07 12:29:00,4,12,Friday
1641558540,2022-01-07 12:29:00,4,12,Friday
1641568020,2022-01-07 15:07:00,4,15,Friday
1641568080,2022-01-07 15:08:00,4,15,Friday
1641192600,2022-01-03 06:50:00,0,6,Monday
1641192600,2022-01-03 06:50:00,0,6,Monday
1641562560,2022-01-07 13:36:00,4,13,Friday
1641564120,2022-01-07 14:02:00,4,14,Friday
1641568740,2022-01-07 15:19:00,4,15,Friday
1641225660,2022-01-03 16:01:00,0,16,Monday
1641282300,2022-01-04 07:45:00,1,7,Tuesday
1641306060,2022-01-04 14:21:00,1,14,Tuesday
1641565560,2022-01-07 14:26:00,4,14,Friday
1641565680,2022-01-07 14:28:00,4,14,Friday
1641579060,2022-01-07 18:11:00,4,18,Friday
1641304620,2022-01-04 13:57:00,1,13,Tuesday
1641551040,2022-01-07 10:24:00,4,10,Friday
1641558720,2022-01-07 12:32:00,4,12,Friday
1641558840,2022-01-07 12:34:00,4,12,Friday
1641558960,2022-01-07 12:36:00,4,12,Friday
1641559080,2022-01-07 12:38:00,4,12,Friday
1641559200,2022-01-07 12:40:00,4,12,Friday
1641559260,2022-01-07 12:41:00,4,12,Friday
1641561240,2022-01-07 13:14:00,4,13,Friday
1641538140,2022-01-07 06:49:00,4,6,Friday
1641283500,2022-01-04 08:05:00,1,8,Tuesday
1641284280,2022-01-04 08:18:00,1,8,Tuesday
1641459180,2022-01-06 08:53:00,3,8,Thursday
1641459180,2022-01-06 08:53:00,3,8,Thursday
1641556500,2022-01-07 11:55:00,4,11,Friday
1641556500,2022-01-07 11:55:00,4,11,Friday
1641556560,2022-01-07 11:56:00,4,11,Friday
1641556560,2022-01-07 11:56:00,4,11,Friday
1641556560,2022-01-07 11:56:00,4,11,Friday
1641556560,2022-01-07 11:56:00,4,11,Friday
1641556620,2022-01-07 11:57:00,4,11,Friday
1641556680,2022-01-07 11:58:00,4,11,Friday
1641556680,2022-01-07 11:58:00,4,11,Friday
1641556680,2022-01-07 11:58:00,4,11,Friday
1641560760,2022-01-07 13:06:00,4,13,Friday
1641632100,2022-01-08 08:55:00,5,8,Saturday
1641488280,2022-01-06 16:58:00,3,16,Thursday
1641544980,2022-01-07 08:43:00,4,8,Friday
1641549120,2022-01-07 09:52:00,4,9,Friday
1641559080,2022-01-07 12:38:00,4,12,Friday
1641568980,2022-01-07 15:23:00,4,15,Friday
1641535680,2022-01-07 06:08:00,4,6,Friday
1641543180,2022-01-07 08:13:00,4,8,Friday
1641544080,2022-01-07 08:28:00,4,8,Friday
1641553200,2022-01-07 11:00:00,4,11,Friday
1641555300,2022-01-07 11:35:00,4,11,Friday
1641563400,2022-01-07 13:50:00,4,13,Friday
1641571020,2022-01-07 15:57:00,4,15,Friday
1641575940,2022-01-07 17:19:00,4,17,Friday
1641640740,2022-01-08 11:19:00,5,11,Saturday
1641640740,2022-01-08 11:19:00,5,11,Saturday
1641640860,2022-01-08 11:21:00,5,11,Saturday
1641640860,2022-01-08 11:21:00,5,11,Saturday
1641640860,2022-01-08 11:21:00,5,11,Saturday
1641641040,2022-01-08 11:24:00,5,11,Saturday
1641562200,2022-01-07 13:30:00,4,13,Friday
1641577500,2022-01-07 17:45:00,4,17,Friday
1641380700,2022-01-05 11:05:00,2,11,Wednesday
1641389040,2022-01-05 13:24:00,2,13,Wednesday
1641389040,2022-01-05 13:24:00,2,13,Wednesday
1641469320,2022-01-06 11:42:00,3,11,Thursday
1641561540,2022-01-07 13:19:00,4,13,Friday
1641571620,2022-01-07 16:07:00,4,16,Friday
1641572040,2022-01-07 16:14:00,4,16,Friday
1641374880,2022-01-05 09:28:00,2,9,Wednesday
1641379020,2022-01-05 10:37:00,2,10,Wednesday
1641559020,2022-01-07 12:37:00,4,12,Friday
1641562560,2022-01-07 13:36:00,4,13,Friday
1641564480,2022-01-07 14:08:00,4,14,Friday
1641576000,2022-01-07 17:20:00,4,17,Friday
1641558840,2022-01-07 12:34:00,4,12,Friday
1641558840,2022-01-07 12:34:00,4,12,Friday
1641558900,2022-01-07 12:35:00,4,12,Friday
1641558900,2022-01-07 12:35:00,4,12,Friday
1641558900,2022-01-07 12:35:00,4,12,Friday
1641558900,2022-01-07 12:35:00,4,12,Friday
1641558960,2022-01-07 12:36:00,4,12,Friday
1641558960,2022-01-07 12:36:00,4,12,Friday
1641558960,2022-01-07 12:36:00,4,12,Friday
1641560280,2022-01-07 12:58:00,4,12,Friday
1641560280,2022-01-07 12:58:00,4,12,Friday
1641638220,2022-01-08 10:37:00,5,10,Saturday
1641638220,2022-01-08 10:37:00,5,10,Saturday
1641638280,2022-01-08 10:38:00,5,10,Saturday
1641558840,2022-01-07 12:34:00,4,12,Friday
1641559860,2022-01-07 12:51:00,4,12,Friday
1641559920,2022-01-07 12:52:00,4,12,Friday
1641559980,2022-01-07 12:53:00,4,12,Friday
1641560040,2022-01-07 12:54:00,4,12,Friday
1641560040,2022-01-07 12:54:00,4,12,Friday
1641575160,2022-01-07 17:06:00,4,17,Friday
1641562380,2022-01-07 13:33:00,4,13,Friday
1641563820,2022-01-07 13:57:00,4,13,Friday
1641577140,2022-01-07 17:39:00,4,17,Friday
1641565020,2022-01-07 14:17:00,4,14,Friday
1641567060,2022-01-07 14:51:00,4,14,Friday
1641572160,2022-01-07 16:16:00,4,16,Friday
1641582240,2022-01-07 19:04:00,4,19,Friday
1641582300,2022-01-07 19:05:00,4,19,Friday
1641582300,2022-01-07 19:05:00,4,19,Friday
1641635160,2022-01-08 09:46:00,5,9,Saturday
1641635160,2022-01-08 09:46:00,5,9,Saturday
1641639360,2022-01-08 10:56:00,5,10,Saturday
1641561360,2022-01-07 13:16:00,4,13,Friday
1641566760,2022-01-07 14:46:00,4,14,Friday
1641566760,2022-01-07 14:46:00,4,14,Friday
1641581460,2022-01-07 18:51:00,4,18,Friday
1641642180,2022-01-08 11:43:00,5,11,Saturday
1641643680,2022-01-08 12:08:00,5,12,Saturday
1641644940,2022-01-08 12:29:00,5,12,Saturday
1641231780,2022-01-03 17:43:00,0,17,Monday
1641304080,2022-01-04 13:48:00,1,13,Tuesday
1641305760,2022-01-04 14:16:00,1,14,Tuesday
1641565980,2022-01-07 14:33:00,4,14,Friday
1641565980,2022-01-07 14:33:00,4,14,Friday
1641565980,2022-01-07 14:33:00,4,14,Friday
1641565980,2022-01-07 14:33:00,4,14,Friday
1641565980,2022-01-07 14:33:00,4,14,Friday
1641568920,2022-01-07 15:22:00,4,15,Friday
1641574500,2022-01-07 16:55:00,4,16,Friday
1641574620,2022-01-07 16:57:00,4,16,Friday
1641574620,2022-01-07 16:57:00,4,16,Friday
1641574740,2022-01-07 16:59:00,4,16,Friday
1641574740,2022-01-07 16:59:00,4,16,Friday
1641574800,2022-01-07 17:00:00,4,17,Friday
1641574860,2022-01-07 17:01:00,4,17,Friday
1641574920,2022-01-07 17:02:00,4,17,Friday
1641575040,2022-01-07 17:04:00,4,17,Friday
1641575040,2022-01-07 17:04:00,4,17,Friday
1641392280,2022-01-05 14:18:00,2,14,Wednesday
1641392460,2022-01-05 14:21:00,2,14,Wednesday
1641392580,2022-01-05 14:23:00,2,14,Wednesday
1641392760,2022-01-05 14:26:00,2,14,Wednesday
1641392940,2022-01-05 14:29:00,2,14,Wednesday
1641393120,2022-01-05 14:32:00,2,14,Wednesday
1641393240,2022-01-05 14:34:00,2,14,Wednesday
1641393240,2022-01-05 14:34:00,2,14,Wednesday
1641393360,2022-01-05 14:36:00,2,14,Wednesday
1641393540,2022-01-05 14:39:00,2,14,Wednesday
1641393780,2022-01-05 14:43:00,2,14,Wednesday
1641394080,2022-01-05 14:48:00,2,14,Wednesday
1641565740,2022-01-07 14:29:00,4,14,Friday
1641566940,2022-01-07 14:49:00,4,14,Friday
1641572220,2022-01-07 16:17:00,4,16,Friday
1641574200,2022-01-07 16:50:00,4,16,Friday
1641579420,2022-01-07 18:17:00,4,18,Friday
1641639360,2022-01-08 10:56:00,5,10,Saturday
1641639360,2022-01-08 10:56:00,5,10,Saturday
1641639360,2022-01-08 10:56:00,5,10,Saturday
1641568800,2022-01-07 15:20:00,4,15,Friday
1641568800,2022-01-07 15:20:00,4,15,Friday
1641568800,2022-01-07 15:20:00,4,15,Friday
1641568800,2022-01-07 15:20:00,4,15,Friday
1641570060,2022-01-07 15:41:00,4,15,Friday
1641579540,2022-01-07 18:19:00,4,18,Friday
1641579540,2022-01-07 18:19:00,4,18,Friday
1641636600,2022-01-08 10:10:00,5,10,Saturday
1641551400,2022-01-07 10:30:00,4,10,Friday
1641564300,2022-01-07 14:05:00,4,14,Friday
1641575880,2022-01-07 17:18:00,4,17,Friday
1641576360,2022-01-07 17:26:00,4,17,Friday
1641576360,2022-01-07 17:26:00,4,17,Friday
1641576420,2022-01-07 17:27:00,4,17,Friday
1641576420,2022-01-07 17:27:00,4,17,Friday
1641576420,2022-01-07 17:27:00,4,17,Friday
1641579720,2022-01-07 18:22:00,4,18,Friday
1641304140,2022-01-04 13:49:00,1,13,Tuesday
1641378060,2022-01-05 10:21:00,2,10,Wednesday
1641381840,2022-01-05 11:24:00,2,11,Wednesday
1641381960,2022-01-05 11:26:00,2,11,Wednesday
1641383640,2022-01-05 11:54:00,2,11,Wednesday
1641567420,2022-01-07 14:57:00,4,14,Friday
1641571920,2022-01-07 16:12:00,4,16,Friday
1641638340,2022-01-08 10:39:00,5,10,Saturday
1641638400,2022-01-08 10:40:00,5,10,Saturday
1641563580,2022-01-07 13:53:00,4,13,Friday
1641563580,2022-01-07 13:53:00,4,13,Friday
1641567540,2022-01-07 14:59:00,4,14,Friday
1641567540,2022-01-07 14:59:00,4,14,Friday
1641567540,2022-01-07 14:59:00,4,14,Friday
1641567540,2022-01-07 14:59:00,4,14,Friday
1641567540,2022-01-07 14:59:00,4,14,Friday
1641567540,2022-01-07 14:59:00,4,14,Friday
1641567540,2022-01-07 14:59:00,4,14,Friday
1641567540,2022-01-07 14:59:00,4,14,Friday
1641574260,2022-01-07 16:51:00,4,16,Friday
1641574740,2022-01-07 16:59:00,4,16,Friday
1641574740,2022-01-07 16:59:00,4,16,Friday
1641574800,2022-01-07 17:00:00,4,17,Friday
1641574920,2022-01-07 17:02:00,4,17,Friday
1641637740,2022-01-08 10:29:00,5,10,Saturday
1641637740,2022-01-08 10:29:00,5,10,Saturday
1641637740,2022-01-08 10:29:00,5,10,Saturday
1641726180,2022-01-09 11:03:00,6,11,Sunday
1641211440,2022-01-03 12:04:00,0,12,Monday
1641211440,2022-01-03 12:04:00,0,12,Monday
1641211440,2022-01-03 12:04:00,0,12,Monday
1641211620,2022-01-03 12:07:00,0,12,Monday
1641281520,2022-01-04 07:32:00,1,7,Tuesday
1641281820,2022-01-04 07:37:00,1,7,Tuesday
1641283740,2022-01-04 08:09:00,1,8,Tuesday
1641284160,2022-01-04 08:16:00,1,8,Tuesday
1641291720,2022-01-04 10:22:00,1,10,Tuesday
1641400320,2022-01-05 16:32:00,2,16,Wednesday
1641477780,2022-01-06 14:03:00,3,14,Thursday
1641478020,2022-01-06 14:07:00,3,14,Thursday
1641562320,2022-01-07 13:32:00,4,13,Friday
1641565980,2022-01-07 14:33:00,4,14,Friday
1641640560,2022-01-08 11:16:00,5,11,Saturday
1641640680,2022-01-08 11:18:00,5,11,Saturday
1641640680,2022-01-08 11:18:00,5,11,Saturday
1641574080,2022-01-07 16:48:00,4,16,Friday
1641574200,2022-01-07 16:50:00,4,16,Friday
1641579000,2022-01-07 18:10:00,4,18,Friday
1641641640,2022-01-08 11:34:00,5,11,Saturday
1641726180,2022-01-09 11:03:00,6,11,Sunday
1641470460,2022-01-06 12:01:00,3,12,Thursday
1641278220,2022-01-04 06:37:00,1,6,Tuesday
1641458340,2022-01-06 08:39:00,3,8,Thursday
1641545700,2022-01-07 08:55:00,4,8,Friday
1641545760,2022-01-07 08:56:00,4,8,Friday
